1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12303,11444,11648,11389,11048,11516,11128,11304,11942,11989,12868,12918,12727,10594,12360,12944,11322,11787,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11629,10901,
12303,11444,11648,11389,11048,11516,11128,11304,11942,11989,12868,12918,12727,10594,12360,12944,11311,11787,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11629,10901,
12303,11444,11648,11389,11048,11516,11128,11304,11942,11989,12868,12918,12727,10594,12360,12944,11311,11787,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11629,10901,
12303,11444,11648,11389,11048,11516,11128,11304,11942,11989,12868,12918,12727,10594,12360,12944,11311,11666,10792,11793,11995,10051,10233,12434,11340,10046,10857,10206,11629,10901,
12303,11444,11615,11389,11048,11516,11128,11304,11913,11989,12868,12918,12727,10594,12360,12944,11311,11622,10792,11793,11995,10051,10233,12434,11340,10046,10857,10206,11629,10901,
12303,11444,11615,11389,11048,11516,11128,11304,11913,11989,12868,12918,12727,10594,12360,12944,11311,11622,10792,11793,11929,10051,10233,12434,11296,10046,10857,10206,11629,10901,
12303,11436,11615,11389,11048,11516,11128,11304,11874,11989,12868,12918,12727,10594,12360,12944,11311,11554,10792,11793,11929,10051,10233,12380,11296,10046,10857,10206,11629,10901,
12303,11414,11615,11389,11048,11516,11128,11304,11874,11989,12868,12918,12727,10594,12360,12944,11311,11487,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11314,11551,11389,11048,11516,11128,11304,11781,11989,12868,12918,12727,10594,12360,12944,11311,11487,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11314,11551,11389,11048,11516,11128,11304,11781,11989,12868,12918,12727,10594,12360,12944,11311,11487,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11314,11551,11389,11048,11516,11128,11304,11781,11989,12868,12918,12727,10594,12360,12944,11311,11487,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11314,11551,11389,11048,11516,11128,11304,11781,11989,12868,12918,12727,10594,12360,12944,11311,11487,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11128,11304,11781,11989,12868,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11128,11304,11781,11989,12868,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11128,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11128,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11128,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11128,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11128,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11103,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11929,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11075,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11920,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11075,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11920,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,11075,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11920,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11920,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11920,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11920,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11311,11477,10792,11793,11920,10051,10233,12380,11110,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11282,11477,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11282,11477,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,11048,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12918,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12802,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12796,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12796,12876,12727,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12766,12876,12657,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
