1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12920,12419,12342,11645,11378,12399,11967,10623,12404,11524,12835,14184,13358,10728,11960,11740,11846,12722,11252,11451,11898,10867,10847,12420,12017,10133,12487,10194,12296,10935,
12920,12358,12342,11645,11378,12283,11886,10623,12400,11524,12726,14184,13358,10728,11840,11740,11846,12716,11252,11451,11898,10838,10847,12420,11865,10133,12487,10194,12296,10935,
12920,12254,12342,11574,11223,12283,11817,10623,12400,11485,12531,14184,13358,10728,11840,11740,11722,12716,11252,11451,11898,10838,10847,12185,11658,10133,12487,10194,12296,10935,
12920,12252,12342,11379,11168,12201,11751,10623,12400,11485,12531,14056,13358,10728,11840,11740,11545,12716,11252,11451,11898,10838,10847,12043,11658,10133,12487,10194,12296,10935,
12920,12252,12342,11379,11168,12201,11751,10623,12400,11485,12531,13966,13358,10728,11840,11740,11434,12661,11252,11451,11898,10838,10847,11963,11658,10133,12487,10194,12296,10935,
12920,12252,12342,11379,10954,12201,11751,10623,12386,11420,12531,13966,13358,10728,11840,11740,11434,12563,11252,11451,11898,10838,10847,11945,11658,10074,12487,10194,12260,10868,
12920,12107,12342,11379,10954,12201,11751,10623,12225,11215,12531,13966,13358,10728,11840,11740,11434,12563,11252,11451,11898,10838,10847,11852,11658,10074,12487,10194,12260,10868,
12920,12101,12342,11379,10868,12201,11751,10623,12225,11215,12531,13763,13358,10728,11840,11740,11346,12448,11252,11451,11898,10838,10847,11852,11658,10069,12487,10194,12260,10868,
12920,11987,12246,11379,10769,12201,11751,10610,12225,11215,12531,13675,13358,10728,11840,11740,11320,12263,11252,11451,11898,10838,10847,11852,11658,9889,12487,10081,12260,10868,
12920,11881,12246,11379,10694,12201,11751,10610,12166,11215,12531,13540,13301,10728,11840,11740,11320,12263,11252,11451,11898,10838,10847,11852,11658,9889,12487,10081,12260,10868,
12920,11835,12172,11379,10444,12201,11751,10610,12166,11215,12531,13479,13301,10728,11840,11740,11320,12263,11252,11451,11898,10838,10847,11852,11658,9889,12487,10081,12260,10868,
12920,11780,12136,11379,10444,12201,11609,10610,12037,11215,12531,13479,13301,10728,11840,11740,11320,12263,11252,11451,11898,10838,10847,11852,11658,9889,12487,10081,12260,10868,
12920,11728,12136,11379,10444,12108,11609,10610,12002,11215,12531,13476,13274,10728,11683,11740,11320,12197,11252,11451,11898,10838,10847,11830,11658,9833,12487,10081,12260,10868,
